"region_chr","region_start","region_end","promoter_chr","promoter_start","promoter_end","gene_id","overlap_bp","frac_region_covered","frac_promoter_covered"
"chr19",50200001,54700000,"chr19",54198467,54198467,"574469",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54200787,54200787,"574470",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54201639,54201639,"574471",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54203269,54203269,"574472",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54204481,54204481,"574473",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54205991,54205991,"574474",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54209506,54209506,"574475",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54210707,54210707,"574476",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54211989,54211989,"574477",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54214256,54214256,"574478",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54215522,54215522,"574479",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54216601,54216601,"574480",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54219848,54219848,"574481",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54223350,54223350,"574482",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54224330,54224330,"574483",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54225420,54225420,"574484",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54228696,54228696,"574485",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54230176,54230176,"574486",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54233092,54233092,"574487",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54234260,54234260,"574488",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54238131,54238131,"574489",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54240099,54240099,"574490",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54242587,54242587,"574491",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54244567,54244567,"574492",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54245766,54245766,"574493",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54251890,54251890,"574494",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54254465,54254465,"574495",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54255651,54255651,"574496",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54257272,54257272,"574497",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54259995,54259995,"574498",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54264387,54264387,"574499",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54265598,54265598,"574500",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54466290,54466290,"59283",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54415991,54415991,"59284",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54494403,54494403,"59285",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",52490079,52490079,"59348",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",50266515,50266515,"60385",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",51399654,51399654,"606293",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",51226605,51226605,"6320",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",53785543,53785543,"646508",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",52408305,52408305,"65251",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",50922195,50922195,"6689",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",51302792,51302792,"692202",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",51302382,51302382,"692203",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",51305678,51305678,"692204",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",52785050,52785050,"693228",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",51979838,51979838,"729767",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",52097633,52097633,"729975",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",50832949,50832949,"7376",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",53324922,53324922,"7576",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",53099937,53099937,"7696",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",52074531,52074531,"7728",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54694119,54694119,"79042",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54693733,54693733,"79143",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54663446,54663446,"79165",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",50380682,50380682,"79735",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",50706885,50706885,"79784",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",53696619,53696619,"79788",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",52430688,52430688,"79898",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",53496784,53496784,"79986",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",52531680,52531680,"80110",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",50316567,50316567,"80199",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",53238307,53238307,"81856",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",50321536,50321536,"81857",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",51143092,51143092,"84258",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",50381613,50381613,"84335",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",52901121,52901121,"84436",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",53662322,53662322,"84671",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",52394145,52394145,"84765",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",51307974,51307974,"84798",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",52133727,52133727,"8778",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",51921057,51921057,"89790",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",52005043,52005043,"89858",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",52643191,52643191,"90317",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",52772824,52772824,"90321",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",53360902,53360902,"90333",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",53606687,53606687,"90338",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",51611647,51611647,"90353",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",53868968,53868968,"91661",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54327657,54327657,"91662",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",54369611,54369611,"91663",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",53837002,53837002,"91664",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",51293672,51293672,"93650",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",51071302,51071302,"94030",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",51728335,51728335,"945",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",52035110,52035110,"946",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",50868931,50868931,"9476",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",51413994,51413994,"9622",1,2.22222222222222e-07,1
"chr19",50200001,54700000,"chr19",52552073,52552073,"9668",1,2.22222222222222e-07,1
"chr19",55000001,58000000,"chr19",57352270,57352270,"100073347",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",56989243,56989243,"100128252",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",56056909,56056909,"100130827",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",57323848,57323848,"100169890",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",56124959,56124959,"100507290",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55471043,55471043,"100873769",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",57874879,57874879,"10597",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",57791419,57791419,"10794",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55128629,55128629,"10859",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55155340,55155340,"11006",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55105041,55105041,"11024",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55084482,55084482,"11027",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55580914,55580914,"112724",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",56165416,56165416,"11338",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",57656570,57656570,"114026",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55235984,55235984,"115653",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",57831865,57831865,"125919",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55866463,55866463,"125965",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",56443702,56443702,"126204",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",56459198,56459198,"126205",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",56511092,56511092,"126206",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",56632649,56632649,"126208",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",57050317,57050317,"140612",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",57154527,57154527,"147670",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",57901218,57901218,"147694",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55888204,55888204,"147744",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",56111730,56111730,"147807",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",56135941,56135941,"147808",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",56347944,56347944,"147945",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",56879468,56879468,"147947",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",56904894,56904894,"147948",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",56915383,56915383,"147949",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",56092211,56092211,"163033",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55477611,55477611,"199713",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",56348128,56348128,"204801",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55385549,55385549,"2204",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55770038,55770038,"22870",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",57352097,57352097,"23619",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55791751,55791751,"23640",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55740632,55740632,"255043",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55919325,55919325,"27338",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55999870,55999870,"284297",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",57874879,57874879,"284306",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55845416,55845416,"284417",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55874620,55874620,"284418",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",56158954,56158954,"29903",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",56186561,56186561,"29924",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",56249768,56249768,"338321",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",56270507,56270507,"342931",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",56704421,56704421,"342933",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55678090,55678090,"352909",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55881831,55881831,"3589",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55250953,55250953,"3802",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55249974,55249974,"3804",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55266473,55266473,"3809",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55297774,55297774,"3811",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55361898,55361898,"3812",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",56905045,56905045,"386758",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55895627,55895627,"388564",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",57078890,57078890,"388566",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",57946693,57946693,"388567",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55009100,55009100,"3904",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",57752053,57752053,"390980",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",57988938,57988938,"400720",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",57678856,57678856,"503835",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",56152392,56152392,"51157",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55549632,55549632,"51206",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",56146825,56146825,"51545",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",57352094,57352094,"5178",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55628968,55628968,"54776",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55583388,55583388,"54869",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",56652535,56652535,"55311",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55476652,55476652,"55655",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55996557,55996557,"57106",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",57968107,57968107,"57191",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",57862645,57862645,"57343",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",57019212,57019212,"57573",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",57631509,57631509,"57663",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55720874,55720874,"5794",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",57106664,57106664,"58491",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55897300,55897300,"6158",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",56988770,56988770,"63934",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",56048435,56048435,"646643",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",57742377,57742377,"6795",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55691720,55691720,"6861",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55669100,55669100,"7137",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55660606,55660606,"7138",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55954230,55954230,"729956",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",56283171,56283171,"729974",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",57901218,57901218,"7565",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",56879752,56879752,"79149",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55219601,55219601,"79166",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",57999079,57999079,"79744",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55973049,55973049,"79763",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55793440,55793440,"84446",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55851221,55851221,"84787",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",56113336,56113336,"84922",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",56687389,56687389,"85569",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55987699,55987699,"89887",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55043909,55043909,"90011",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",57183123,57183123,"90485",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",57702868,57702868,"9422",1,3.33333333333333e-07,1
"chr19",55000001,58000000,"chr19",55417508,55417508,"9437",1,3.33333333333333e-07,1
"chr2",1,400000,"chr2",264810,264810,"26751",1,2.5e-06,1
"chr2",1,400000,"chr2",288308,288308,"285016",1,2.5e-06,1
"chr2",1,400000,"chr2",264869,264869,"52",1,2.5e-06,1
"chr2",1,400000,"chr2",46588,46588,"642273",1,2.5e-06,1
"chr2",700001,1700000,"chr2",864112,864112,"339822",1,1e-06,1
"chr2",700001,1700000,"chr2",946554,946554,"54221",1,1e-06,1
"chr2",700001,1700000,"chr2",1377995,1377995,"7173",1,1e-06,1
"chr2",2100001,2400000,"chr2",2335045,2335045,"23040",1,3.33333333333333e-06,1
"chr2",2100001,2400000,"chr2",2323004,2323004,"730811",1,3.33333333333333e-06,1
"chr2",23400001,23800000,"chr2",23608298,23608298,"114818",1,2.5e-06,1
"chr2",33100001,33400000,"chr2",33152194,33152194,"100271832",1,3.33333333333333e-06,1
"chr2",33100001,33400000,"chr2",33172369,33172369,"4052",1,3.33333333333333e-06,1
"chr2",96200001,96400000,"chr2",96257766,96257766,"129868",1,5e-06,1
"chr2",104600001,105100000,"chr2",105024790,105024790,"100287010",1,2e-06,1
"chr2",104600001,105100000,"chr2",105050805,105050805,"150568",1,2e-06,1
"chr2",127400001,127600000,"chr2",127413511,127413511,"2995",1,5e-06,1
"chr2",135900001,136300000,"chr2",136289083,136289083,"23518",1,2.5e-06,1
"chr2",135900001,136300000,"chr2",136288806,136288806,"84083",1,2.5e-06,1
"chr2",158900001,159200000,"chr2",159023162,159023162,"554201",1,3.33333333333333e-06,1
"chr2",169800001,170100000,"chr2",169921299,169921299,"10170",1,3.33333333333333e-06,1
"chr2",169800001,170100000,"chr2",169887833,169887833,"8647",1,3.33333333333333e-06,1
"chr2",170900001,171300000,"chr2",171034655,171034655,"140469",1,2.5e-06,1
"chr2",173900001,174200000,"chr2",174146764,174146764,"339751",1,3.33333333333333e-06,1
"chr2",173900001,174200000,"chr2",173940565,173940565,"51776",1,3.33333333333333e-06,1
"chr2",193100001,194500000,"chr2",193614571,193614571,"64002",1,7.14285714285714e-07,1
"chr2",204400001,205000000,"chr2",204732511,204732511,"1493",1,1.66666666666667e-06,1
"chr2",204400001,205000000,"chr2",204801471,204801471,"29851",1,1.66666666666667e-06,1
"chr2",204400001,205000000,"chr2",204400058,204400058,"65059",1,1.66666666666667e-06,1
"chr2",204400001,205000000,"chr2",204571198,204571198,"940",1,1.66666666666667e-06,1
"chr2",217700001,218400000,"chr2",217724782,217724782,"7141",1,1.42857142857143e-06,1
"chr2",220700001,221000000,"chr2",220771286,220771286,"100422959",1,3.33333333333333e-06,1
"chr2",222900001,223400000,"chr2",223289322,223289322,"130367",1,2e-06,1
"chr2",222900001,223400000,"chr2",223162866,223162866,"151278",1,2e-06,1
"chr2",222900001,223400000,"chr2",223163715,223163715,"5077",1,2e-06,1
"chr2",230000001,230400000,"chr2",230136057,230136057,"55022",1,2.5e-06,1
"chr20",39200001,39700000,"chr20",39657462,39657462,"7150",1,2e-06,1
"chr20",39200001,39700000,"chr20",39317876,39317876,"9935",1,2e-06,1
"chr21",9600001,10100000,"chr21",9968593,9968593,"100132288",1,2e-06,1
"chr21",9600001,10100000,"chr21",9826203,9826203,"100500815",1,2e-06,1
"chr21",9600001,10100000,"chr21",9825832,9825832,"100500862",1,2e-06,1
"chr21",10400001,11200000,"chr21",11098937,11098937,"574",1,1.25e-06,1
"chr21",10400001,11200000,"chr21",11039429,11039429,"7179",1,1.25e-06,1
"chr21",10400001,11200000,"chr21",11098937,11098937,"85318",1,1.25e-06,1
"chr21",14400001,23500000,"chr21",14778781,14778781,"100423018",1,1.0989010989011e-07,1
"chr21",14400001,23500000,"chr21",18811208,18811208,"100505929",1,1.0989010989011e-07,1
"chr21",14400001,23500000,"chr21",22657822,22657822,"100873771",1,1.0989010989011e-07,1
"chr21",14400001,23500000,"chr21",15954523,15954523,"100874190",1,1.0989010989011e-07,1
"chr21",14400001,23500000,"chr21",18985268,18985268,"10950",1,1.0989010989011e-07,1
"chr21",14400001,23500000,"chr21",19273580,19273580,"140578",1,1.0989010989011e-07,1
"chr21",14400001,23500000,"chr21",14410487,14410487,"149992",1,1.0989010989011e-07,1
"chr21",14400001,23500000,"chr21",15583212,15583212,"149998",1,1.0989010989011e-07,1
"chr21",14400001,23500000,"chr21",15646120,15646120,"150000",1,1.0989010989011e-07,1
"chr21",14400001,23500000,"chr21",18885224,18885224,"1525",1,1.0989010989011e-07,1
"chr21",14400001,23500000,"chr21",19164826,19164826,"246312",1,1.0989010989011e-07,1
"chr21",14400001,23500000,"chr21",17102496,17102496,"29761",1,1.0989010989011e-07,1
"chr21",14400001,23500000,"chr21",14982498,14982498,"317754",1,1.0989010989011e-07,1
"chr21",14400001,23500000,"chr21",23109639,23109639,"378828",1,1.0989010989011e-07,1
"chr21",14400001,23500000,"chr21",22175426,22175426,"387486",1,1.0989010989011e-07,1
"chr21",14400001,23500000,"chr21",16015428,16015428,"388813",1,1.0989010989011e-07,1
"chr21",14400001,23500000,"chr21",17442842,17442842,"388815",1,1.0989010989011e-07,1
"chr21",14400001,23500000,"chr21",15352765,15352765,"391267",1,1.0989010989011e-07,1
"chr21",14400001,23500000,"chr21",17912148,17912148,"406885",1,1.0989010989011e-07,1
"chr21",14400001,23500000,"chr21",17962557,17962557,"406912",1,1.0989010989011e-07,1
"chr21",14400001,23500000,"chr21",17911409,17911409,"407055",1,1.0989010989011e-07,1
"chr21",14400001,23500000,"chr21",22370633,22370633,"4685",1,1.0989010989011e-07,1
"chr21",14400001,23500000,"chr21",15588466,15588466,"54033",1,1.0989010989011e-07,1
"chr21",14400001,23500000,"chr21",19257925,19257925,"54075",1,1.0989010989011e-07,1
"chr21",14400001,23500000,"chr21",15220685,15220685,"54094",1,1.0989010989011e-07,1
"chr21",14400001,23500000,"chr21",23470936,23470936,"54143",1,1.0989010989011e-07,1
"chr21",14400001,23500000,"chr21",19191703,19191703,"54149",1,1.0989010989011e-07,1
"chr21",14400001,23500000,"chr21",19775970,19775970,"5651",1,1.0989010989011e-07,1
"chr21",14400001,23500000,"chr21",15955723,15955723,"64092",1,1.0989010989011e-07,1
"chr21",14400001,23500000,"chr21",15755509,15755509,"6782",1,1.0989010989011e-07,1
"chr21",14400001,23500000,"chr21",16438231,16438231,"8204",1,1.0989010989011e-07,1
"chr21",25800001,27300000,"chr21",26934457,26934457,"114614",1,6.66666666666667e-07,1
"chr21",25800001,27300000,"chr21",27107258,27107258,"2551",1,6.66666666666667e-07,1
"chr21",25800001,27300000,"chr21",26955536,26955536,"282566",1,6.66666666666667e-07,1
"chr21",25800001,27300000,"chr21",26212864,26212864,"339622",1,6.66666666666667e-07,1
"chr21",25800001,27300000,"chr21",26946292,26946292,"406947",1,6.66666666666667e-07,1
"chr21",25800001,27300000,"chr21",27107965,27107965,"522",1,6.66666666666667e-07,1
"chr21",25800001,27300000,"chr21",26804013,26804013,"54072",1,6.66666666666667e-07,1
"chr21",25800001,27300000,"chr21",26979801,26979801,"54148",1,6.66666666666667e-07,1
"chr21",25800001,27300000,"chr21",27011594,27011594,"58494",1,6.66666666666667e-07,1
"chr21",28300001,28400000,"chr21",28326280,28326280,"100616243",1,1e-05,1
"chr21",28300001,28400000,"chr21",28339439,28339439,"11096",1,1e-05,1
"chr21",28600001,31700000,"chr21",31661832,31661832,"100131902",1,3.2258064516129e-07,1
"chr21",28600001,31700000,"chr21",30968360,30968360,"100379661",1,3.2258064516129e-07,1
"chr21",28600001,31700000,"chr21",30391685,30391685,"10069",1,3.2258064516129e-07,1
"chr21",28600001,31700000,"chr21",30396938,30396938,"10600",1,3.2258064516129e-07,1
"chr21",28600001,31700000,"chr21",30446010,30446010,"10694",1,3.2258064516129e-07,1
"chr21",28600001,31700000,"chr21",29911640,29911640,"118421",1,3.2258064516129e-07,1
"chr21",28600001,31700000,"chr21",30565801,30565801,"193629",1,3.2258064516129e-07,1
"chr21",28600001,31700000,"chr21",29385682,29385682,"246705",1,3.2258064516129e-07,1
"chr21",28600001,31700000,"chr21",30365277,30365277,"26046",1,3.2258064516129e-07,1
"chr21",28600001,31700000,"chr21",31538971,31538971,"26285",1,3.2258064516129e-07,1
"chr21",28600001,31700000,"chr21",31584101,31584101,"266919",1,3.2258064516129e-07,1
"chr21",28600001,31700000,"chr21",31312282,31312282,"2897",1,3.2258064516129e-07,1
"chr21",28600001,31700000,"chr21",30257695,30257695,"29104",1,3.2258064516129e-07,1
"chr21",28600001,31700000,"chr21",31692607,31692607,"388818",1,3.2258064516129e-07,1
"chr21",28600001,31700000,"chr21",29094698,29094698,"54088",1,3.2258064516129e-07,1
"chr21",28600001,31700000,"chr21",30449812,30449812,"56911",1,3.2258064516129e-07,1
"chr21",28600001,31700000,"chr21",30671220,30671220,"571",1,3.2258064516129e-07,1
"chr21",28600001,31700000,"chr21",31120494,31120494,"642976",1,3.2258064516129e-07,1
"chr21",28600001,31700000,"chr21",31655276,31655276,"643803",1,3.2258064516129e-07,1
"chr21",28600001,31700000,"chr21",31588469,31588469,"9073",1,3.2258064516129e-07,1
"chr21",32400001,32500000,"chr21",32410795,32410795,"728299",1,1e-05,1
"chr21",32600001,33300000,"chr21",33245628,33245628,"30811",1,1.42857142857143e-06,1
"chr21",32600001,33300000,"chr21",33104431,33104431,"57466",1,1.42857142857143e-06,1
"chr21",32600001,33300000,"chr21",33031935,33031935,"6647",1,1.42857142857143e-06,1
"chr21",32600001,33300000,"chr21",32932290,32932290,"7074",1,1.42857142857143e-06,1
"chr21",34700001,34900000,"chr21",34775202,34775202,"3460",1,5e-06,1
"chr21",34700001,34900000,"chr21",34864023,34864023,"54943",1,5e-06,1
"chr21",34700001,34900000,"chr21",34852316,34852316,"757",1,5e-06,1
"chr21",35300001,35600000,"chr21",35303516,35303516,"100506334",1,3.33333333333333e-06,1
"chr21",35300001,35600000,"chr21",35552978,35552978,"114036",1,3.33333333333333e-06,1
"chr21",35300001,35600000,"chr21",35445823,35445823,"64968",1,3.33333333333333e-06,1
"chr21",35300001,35600000,"chr21",35445823,35445823,"6526",1,3.33333333333333e-06,1
"chr21",36400001,36600000,"chr21",36411723,36411723,"80215",1,5e-06,1
"chr21",38600001,38900000,"chr21",38639833,38639833,"10311",1,3.33333333333333e-06,1
"chr21",38600001,38900000,"chr21",38739859,38739859,"1859",1,3.33333333333333e-06,1
"chr21",41200001,42500000,"chr21",41755010,41755010,"100506492",1,7.69230769230769e-07,1
